,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
7746,31946,07/15/2003,1,50.0,MAPLEWOOD,MN,55119.0,7126.0,1.0,1,O,15.0,M,Y,,Y,,3,M,2.0,87500.0,B,290.0,L,1991.0,B,R,2.0,,A,72635.0,N,,N,,0,,N,,Y,49068.48,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,580.2
7755,3854,01/01/1983,1,76.0,EDINA,MN,55435.0,2340.0,0.0,P,O,5.0,M,N,,,,1,F,2.0,42000.0,N,160.0,G,1966.0,,,2.0,,B,324689.0,N,,N,,1,129.79,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,584.67
7767,3743,01/01/1952,5,93.0,MARINE ST CRX,MN,55047.0,8716.0,0.0,8,O,9.0,M,N,,,,1,M,2.0,15000.0,G,0.0,Q,1983.0,B,R,1.0,,A,265955.0,N,,Y,1869.66,1,0.0,Y,17303.16,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,0.0,,,,,,Y,589.62
7769,39149,12/07/2001,1,48.0,COTTON,MN,55724.0,8102.0,1.0,P,O,4.0,S,Y,,Y,Y,1,M,5.0,17500.0,S,260.0,B,,B,R,3.0,,A,58167.0,N,,N,,0,,N,,Y,42722.59,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,589.86
7792,1872,10/26/1990,2,48.0,LAKEVILLE,MN,55044.0,7130.0,0.0,2,O,10.0,M,N,,,,1,M,2.0,62500.0,G,340.0,S,1996.0,B,R,1.0,,A,243558.0,N,,Y,2625.52,0,,Y,45414.5,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,596.41
7795,3961,10/02/1991,1,56.0,SAINT PAUL,MN,55110.0,5708.0,0.0,3,O,7.0,M,N,,,,2,M,2.0,129999.96,N,330.0,J,1959.0,B,R,3.0,,A,24193.0,N,,N,,1,3623.25,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,597.04
7798,32767,09/27/2006,1,50.0,WADENA,MN,56482.0,2368.0,0.0,5,O,4.0,M,N,,,Y,1,M,4.0,45000.0,G,410.0,,,B,R,2.0,,,20.0,N,,N,,0,,N,,Y,108896.52,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,597.75
7816,5026,09/23/1957,2,83.0,MINNETONKA,MN,55305.0,2413.0,0.0,2,O,10.0,M,N,,,,3,M,2.0,125000.0,G,530.0,R,1989.0,B,R,2.0,,B,1327537.0,N,,Y,18042.49,1,1383.58,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,602.7
7824,13403,12/31/2004,2,33.0,SAINT PAUL,MN,55102.0,2078.0,0.0,O,O,3.0,S,N,,,,1,F,1.0,35000.0,N,150.0,E,1918.0,B,R,,,A,3691.0,N,,Y,936.45,0,,Y,33184.52,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,607.24
7831,16784,02/01/2006,1,23.0,ALEXANDRIA,MN,56308.0,6619.0,3.0,7,O,1.0,M,Y,Y,,Y,1,F,2.0,25000.0,S,0.0,,,B,R,1.0,,,9689.0,N,,Y,106.13,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,Y,Y,Y,Y,609.4
