,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
9211,46858,03/07/1989,2,,MERIDIAN,ID,83646.0,5482.0,,,,0.0,,,,,,0,,,,S,0.0,H,1975.0,,,,,A,39745.0,N,,Y,15346.78,0,,Y,77804.42,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1727.92
9215,46822,07/27/1996,8,57.0,POCATELLO,ID,83204.0,1581.0,0.0,,O,15.0,M,N,,,,1,M,2.0,44499.84,N,280.0,G,,,,1.0,,,7987.0,Y,5807.0,Y,34.72,0,,Y,250.0,N,0.0,Y,26582.41,Y,28172.14,Y,2159.3,,0.0,N,,N,,Y,Y,Y,N,1730.9
9229,46359,10/23/1986,3,46.0,MERIDIAN,ID,83642.0,4521.0,0.0,1,O,10.0,M,N,,,,2,M,3.0,79999.92,G,210.0,F,,B,R,2.0,,,36021.0,N,,Y,3817.51,0,2243.58,Y,392.88,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,N,Y,1760.46
9303,28619,07/15/2003,1,52.0,BOISE,ID,83702.0,116.0,0.0,O,O,15.0,M,N,,,,1,F,2.0,87500.0,U,10.0,C,1940.0,B,R,1.0,Y,A,86116.0,N,,N,,0,,N,,Y,66838.33,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1900.9
9390,46843,02/11/1994,2,46.0,MERIDIAN,ID,83642.0,1785.0,1.0,4,O,12.0,M,Y,,Y,,1,M,2.0,54999.96,I,200.0,,,B,R,1.0,,,180.0,N,,Y,187.73,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,N,,Y,2047.95
9416,45929,11/28/1994,7,51.0,IDAHO FALLS,ID,83402.0,3831.0,3.0,F,O,3.0,M,Y,Y,Y,,2,M,2.0,8952.96,N,390.0,G,1978.0,B,R,2.0,,A,21767.0,N,,Y,100238.12,1,7755.8,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,440.96,N,,Y,Y,,,Y,Y,2095.51
9496,8772,01/02/2003,3,51.0,BOISE,ID,83702.0,610.0,,O,,0.0,,,,,,0,,,63000.0,N,0.0,J,1984.0,,,,Y,A,153670.0,N,,Y,109.82,0,0.0,N,,Y,308670.74,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,2282.07
9530,16102,11/04/2005,3,36.0,BOISE,ID,83709.0,2017.0,1.0,2,O,15.0,S,Y,Y,,,1,M,1.0,87500.0,N,270.0,E,1955.0,,R,1.0,,A,223341.0,N,,Y,953.0,0,,N,,N,0.0,Y,47931.51,N,0.0,,0.0,,0.0,N,,N,Y,,Y,Y,Y,2379.65
9541,23160,01/16/1985,4,44.0,BOISE,ID,83716.0,7121.0,0.0,1,O,11.0,M,N,,,,3,M,2.0,125000.0,N,350.0,H,,B,R,2.0,,,84091.0,N,,Y,8565.62,0,,N,,Y,158972.28,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,2409.13
9571,14075,03/30/2005,1,44.0,IDAHO FALLS,ID,83402.0,2400.0,1.0,O,O,0.0,M,Y,,Y,,1,M,2.0,35000.0,F,100.0,E,1950.0,B,R,2.0,,A,1632.0,N,,Y,0.33,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,N,Y,Y,Y,2490.92
9585,18126,06/21/2006,3,58.0,MALAD CITY,ID,83252.0,5310.0,0.0,F,O,5.0,M,N,,,,2,M,3.0,62500.0,F,380.0,C,,,,3.0,,,5509.0,N,,Y,28.89,0,,N,,N,0.0,N,0.0,Y,131052.33,,0.0,,0.0,N,,,,,,,,2527.15
9662,23219,04/13/1989,9,59.0,MCCALL,ID,83638.0,1116.0,0.0,,O,4.0,M,N,,,,1,M,2.0,62184.0,N,110.0,,,B,R,1.0,,,5891.0,N,,Y,1454.0,1,8007.63,Y,1762.29,Y,135226.31,N,0.0,Y,34054.6,,0.0,,0.0,N,,Y,,,Y,,Y,2831.81
9734,27607,06/04/2003,2,50.0,LEWISTON,ID,83501.0,9608.0,1.0,3,R,2.0,M,Y,,Y,,1,M,3.0,62500.0,N,290.0,E,,B,R,1.0,,,90835.0,N,,Y,445.12,1,1690.33,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,3133.47
9891,29589,07/21/2003,2,47.0,ATHOL,ID,83801.0,8205.0,0.0,P,O,2.0,M,N,,,,1,M,2.0,87500.0,N,260.0,,,B,R,1.0,,,112681.0,N,,Y,3177.77,0,,Y,2100.94,Y,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,4116.01
9986,23825,07/12/1996,5,32.0,EAGLE,ID,83616.0,4891.0,0.0,O,O,1.0,M,N,,,,1,M,3.0,159999.84,N,240.0,,,,,2.0,,,112705.0,N,,Y,1333.85,1,12552.76,Y,4.99,N,0.0,N,0.0,N,0.0,,0.0,Y,13145.06,N,,Y,Y,,,Y,Y,8558.63
