,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
4134,34008,11/22/1994,1,68.0,FLINT,MI,48504.0,2151.0,0.0,7,O,3.0,S,N,,,,1,F,1.0,25000.0,Z,50.0,D,,B,R,1.0,,,10485.0,N,,N,,0,,N,,Y,24413.41,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,43.95
4193,24924,03/02/1994,1,36.0,TAWAS CITY,MI,48763.0,9239.0,0.0,4,O,15.0,M,N,,,,1,M,2.0,45000.0,N,0.0,D,,,,,Y,,51974.0,N,,N,,1,610.75,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,47.08
4214,7372,11/24/2001,1,33.0,CANTON,MI,48188.0,1028.0,1.0,O,R,5.0,B,Y,Y,,,3,F,1.0,112500.0,B,190.0,K,,B,R,1.0,,E,71966.0,N,,N,,1,47.99,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,48.85
4280,2360,03/07/1994,1,54.0,LIVONIA,MI,48154.0,2845.0,1.0,Z,O,15.0,M,Y,,Y,Y,3,M,3.0,87500.0,S,240.0,I,,B,R,1.0,,E,160730.0,N,,N,,1,3452.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,52.25
4370,38565,09/01/1967,1,67.0,MANISTIQUE,MI,49854.0,1537.0,0.0,P,O,12.0,S,N,,,,1,F,1.0,87500.0,N,310.0,C,,B,R,1.0,,,144966.0,N,,Y,7515.58,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,58.76
4419,27711,07/10/2003,1,,PLYMOUTH,MI,48170.0,8024.0,,,,0.0,,,,,,0,,,,,0.0,,,,,,,,2000000.0,N,,N,,1,214.84,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,62.32
4495,2269,03/11/1996,1,40.0,AUBURN HILLS,MI,48326.0,4546.0,0.0,1,O,7.0,S,N,,,,1,M,1.0,57000.0,N,260.0,,,,,2.0,,,56791.0,N,,N,,1,646.37,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,66.95
4572,29607,09/16/2004,1,58.0,OTISVILLE,MI,48463.0,9414.0,0.0,P,O,2.0,A,N,,,,1,M,2.0,87500.0,N,130.0,D,,B,R,1.0,,,14537.0,N,,N,,1,413.45,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,72.55
4577,21184,04/04/2007,1,29.0,CLAWSON,MI,48017.0,2635.0,0.0,O,R,3.0,B,N,,,,1,M,1.0,45000.0,S,100.0,F,1951.0,B,R,1.0,,A,23959.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,22950.31,N,,,,,,,,72.92
4582,33094,11/30/2006,1,62.0,MIDDLEVILLE,MI,49333.0,8771.0,0.0,1,O,15.0,M,N,,,,3,M,2.0,62500.0,S,240.0,,,B,R,2.0,,,168821.0,N,,N,,1,16500.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,73.28
