,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
2486,21493,04/30/2007,1,34.0,ROSEBUD,AR,72137.0,0.0,1.0,P,O,9.0,M,Y,,Y,,1,,2.0,17500.0,U,0.0,G,,,,,,,,N,,Y,24.64,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,,Y,-7.54
2534,14325,05/03/2005,2,40.0,MULBERRY,AR,72947.0,8528.0,0.0,P,R,0.0,M,N,,,,1,M,2.0,62500.0,N,0.0,,,B,R,,,,1344.0,N,,Y,1216.98,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,Y,-6.99
2637,36576,07/19/1990,1,49.0,SHERWOOD,AR,72120.0,3048.0,1.0,P,O,14.0,M,Y,Y,,,1,F,2.0,35000.0,S,0.0,,,,R,2.0,,,46729.0,N,,N,,0,0.0,Y,0.25,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-5.38
2708,10980,05/01/1976,1,60.0,VILONIA,AR,72173.0,9745.0,0.0,5,O,14.0,M,N,,,,1,M,2.0,25000.0,N,0.0,I,1939.0,B,R,1.0,,A,38416.0,N,,Y,2385.3,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-4.04
2728,43999,03/24/1993,1,73.0,BENTON,AR,72019.0,9302.0,0.0,2,O,7.0,M,N,,,,1,M,2.0,62500.0,N,0.0,F,2004.0,B,R,,,A,1393.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,13820.5,N,,,,,,,,-3.65
2761,35065,04/28/1997,1,60.0,PERRYVILLE,AR,72126.0,769.0,1.0,,O,15.0,M,Y,,Y,,1,M,4.0,144000.0,G,0.0,C,,,,,,,1669.0,N,,Y,131.25,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-3.21
2762,9743,06/12/2003,3,29.0,BENTON,AR,72019.0,9014.0,0.0,,O,1.0,B,N,,,,1,M,1.0,103476.0,N,0.0,,2004.0,,,,,A,17425.0,N,,Y,3002.99,1,1324.31,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,38128.47,N,,Y,Y,,,Y,Y,-3.17
2795,12168,07/03/2004,1,56.0,HARTMAN,AR,72840.0,9998.0,,,,0.0,,,,,,0,,,,,0.0,,,,,,,,0.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,7159.18,N,,,,,N,Y,,-2.59
2814,22002,06/13/2007,1,47.0,OKOLONA,AR,71962.0,9538.0,1.0,J,,9.0,M,Y,,Y,,0,F,2.0,,,0.0,B,,B,R,,,,43.0,N,,Y,500.0,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-2.3
2874,34393,04/07/2000,1,17.0,LITTLE ROCK,AR,72207.0,5119.0,1.0,1,O,15.0,M,Y,,Y,Y,3,M,2.0,112500.0,N,0.0,I,1964.0,B,R,2.0,,A,89863.0,N,,N,,0,,Y,200.88,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,N,-1.35
2908,43297,10/06/1980,2,70.0,ARKADELPHIA,AR,71923.0,8365.0,0.0,D,O,15.0,M,N,,,,1,M,4.0,35000.0,N,0.0,,,B,R,2.0,,,21085.0,N,,Y,1048.32,0,,Y,3108.03,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-0.78
2968,30798,08/18/2005,1,68.0,ALEXANDER,AR,72002.0,9710.0,0.0,8,O,12.0,M,N,,,,1,M,2.0,25000.0,N,0.0,D,1996.0,B,R,2.0,,A,4489.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,0.98,,,,,,,0.0
3062,43325,08/03/1981,2,52.0,MAUMELLE,AR,72113.0,6205.0,2.0,1,O,14.0,M,Y,,Y,Y,1,M,2.0,62500.0,N,0.0,F,1975.0,B,R,2.0,,A,6017.0,N,,Y,1840.11,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1.5
3085,21700,05/17/2007,1,33.0,JACKSONVILLE,AR,72076.0,5356.0,1.0,4,O,1.0,S,Y,Y,,,2,F,2.0,35000.0,Z,0.0,C,1963.0,B,R,,,A,77.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,10284.32,N,,,,,,,Y,2.15
3159,7770,05/22/2002,2,65.0,HOT SPRINGS,AR,71913.0,8141.0,0.0,8,O,11.0,M,N,,,,1,M,2.0,25000.0,N,0.0,,,B,R,2.0,,,197850.0,N,,Y,3279.09,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3.85
3312,14786,04/18/2003,1,43.0,NEWARK,AR,72562.0,9437.0,3.0,P,R,3.0,M,Y,,Y,,1,M,2.0,62500.0,N,0.0,C,,B,R,,,,634.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,2599.69,N,,,,,,,,7.79
3331,9093,02/28/2003,1,5.0,BISMARCK,AR,71929.0,6729.0,1.0,Z,O,15.0,M,Y,Y,,,1,M,2.0,62500.0,N,0.0,D,,B,R,2.0,Y,,23043.0,N,,N,,0,,Y,236.36,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,8.27
3352,10653,10/28/2003,2,3.0,SHERWOOD,AR,72120.0,1619.0,2.0,1,O,14.0,M,Y,Y,,,2,M,2.0,25000.0,H,0.0,C,1980.0,B,R,1.0,,A,11644.0,N,,N,,0,,Y,2179.62,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,N,Y,9.24
3454,15076,07/20/2005,1,79.0,FAYETTEVILLE,AR,72701.0,547.0,0.0,2,O,15.0,M,N,,,,1,M,2.0,25000.0,N,0.0,F,,B,R,,,,0.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,3826.89,N,,,,,,,,12.18
3508,38089,07/06/1993,2,48.0,SHERIDAN,AR,72150.0,7148.0,1.0,W,O,11.0,M,Y,,Y,,2,M,2.0,62500.0,N,0.0,,,B,R,,,,40502.0,N,,Y,2866.83,0,,Y,1651.92,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,14.13
3546,20356,01/25/2007,1,66.0,SHERIDAN,AR,72150.0,7208.0,0.0,O,O,15.0,M,N,,,,1,F,2.0,62500.0,N,0.0,E,,B,R,2.0,,,141.0,N,,Y,9296.71,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,16.0
