,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
5416,12753,09/18/2004,1,40.0,MUSTANG,OK,73064.0,2135.0,2.0,O,O,1.0,B,Y,Y,,,1,M,1.0,62500.0,J,0.0,G,2005.0,,,,,A,18983.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,8892.04,N,,,,,,,,145.67
5553,7722,04/26/2002,1,50.0,BLANCHARD,OK,73010.0,7019.0,1.0,P,O,12.0,A,Y,,Y,,1,M,2.0,45000.0,N,0.0,D,1971.0,B,R,,Y,A,7471.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,9528.89,N,,,,,,,,158.12
5709,14073,03/24/2005,1,39.0,NOBLE,OK,73068.0,8115.0,2.0,O,O,14.0,M,Y,,Y,,1,M,2.0,62500.0,N,0.0,C,1982.0,,,,,E,40.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,8745.55,,0.0,N,,,,,,,,175.99
5933,18432,07/17/2006,1,49.0,DUNCAN,OK,73533.0,5566.0,1.0,1,O,15.0,M,Y,Y,,,3,M,2.0,125000.0,G,0.0,D,,B,R,2.0,,,0.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,12782.15,N,,,,,,,,204.25
5939,15757,09/28/2005,1,51.0,BROKEN ARROW,OK,74011.0,4214.0,1.0,V,O,15.0,S,Y,,Y,,1,M,2.0,87500.0,N,0.0,D,1983.0,B,R,,,A,7914.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,10633.75,N,,,,,,,,205.06
5969,10058,06/26/2003,1,61.0,TULSA,OK,74136.0,8531.0,1.0,V,O,15.0,M,Y,,Y,,3,M,2.0,125000.0,N,0.0,F,1983.0,B,R,1.0,,A,110922.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,208.25
5985,35097,11/11/1974,1,49.0,LAWTON,OK,73505.0,6908.0,0.0,1,O,11.0,M,N,,,,1,M,2.0,35000.0,S,0.0,C,1961.0,B,R,2.0,,A,0.0,N,,Y,19110.47,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,210.25
6186,16150,11/10/2005,1,37.0,LAWTON,OK,73505.0,5232.0,1.0,P,O,1.0,B,Y,,Y,,1,M,4.0,62500.0,O,0.0,E,1964.0,,,,,A,3129.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,12822.7,N,,,,,,,,237.63
6339,35026,05/24/2000,1,71.0,POCOLA,OK,74902.0,2108.0,0.0,8,O,14.0,M,N,,,,1,M,2.0,35000.0,N,0.0,,,B,R,1.0,,,0.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,14676.78,,0.0,N,,,,,,,,261.77
6451,13359,12/18/2004,1,52.0,OKLAHOMA CITY,OK,73132.0,3701.0,0.0,V,O,4.0,M,N,,,,3,M,2.0,87500.0,N,0.0,I,2002.0,B,R,,Y,A,8237.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,20024.3,N,,,,,,,,278.05
