,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
9399,28274,01/15/2004,1,44.0,ATLANTA,GA,30318.0,4541.0,1.0,O,O,8.0,M,Y,,Y,,3,F,2.0,120000.0,O,0.0,,,B,R,,,,648.0,N,,N,,1,10399.48,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,2063.73
9524,30527,06/01/2005,1,30.0,ELLIJAY,GA,30540.0,3543.0,1.0,P,O,5.0,A,Y,Y,,,1,M,2.0,35000.0,N,0.0,,,B,R,,,,13761.0,N,,N,,0,,N,,Y,171941.63,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2371.49
9552,29960,12/30/2004,1,40.0,DULUTH,GA,30096.0,7068.0,0.0,1,O,7.0,M,N,,,,3,F,2.0,87500.0,F,0.0,E,1996.0,B,R,2.0,,A,24054.0,N,,N,,0,,N,,Y,178600.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2443.56
9625,28206,11/18/2003,1,50.0,STONE MTN,GA,30083.0,5634.0,0.0,2,O,13.0,M,N,,,,1,M,2.0,112500.0,Z,0.0,E,1971.0,B,R,,,A,1141.0,N,,N,,0,,N,,Y,95015.17,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2658.13
9627,30616,06/01/2005,1,46.0,ATLANTA,GA,30345.0,1418.0,0.0,O,O,1.0,M,N,,,,3,M,2.0,125000.0,N,0.0,N,1965.0,B,R,,,A,666436.0,N,,N,,0,,N,,Y,287034.98,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2662.94
9728,30084,02/07/2005,1,26.0,WINSTON,GA,30187.0,1107.0,2.0,P,O,15.0,B,Y,Y,,,1,M,2.0,62500.0,S,0.0,M,1956.0,,,,,A,1664.0,N,,N,,0,,N,,Y,224609.67,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3104.76
9742,30547,06/10/2005,1,30.0,JONESBORO,GA,30238.0,4413.0,0.0,5,O,6.0,S,N,,,,1,M,1.0,49788.0,Z,0.0,E,1976.0,B,R,,,A,1436.0,N,,N,,0,,N,,Y,115701.77,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3146.24
9821,31292,11/29/2005,1,32.0,DUBLIN,GA,31021.0,2618.0,0.0,O,O,3.0,B,N,,,,1,M,1.0,45000.0,N,0.0,E,,B,R,,,,14499.0,N,,N,,0,,N,,Y,129738.53,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3557.38
9837,27997,09/12/2003,1,70.0,DOUGLASVILLE,GA,30134.0,3883.0,0.0,O,O,4.0,B,N,,,,1,F,1.0,87500.0,Z,0.0,F,2002.0,,,,,A,1590.0,N,,N,,0,,N,,Y,123298.38,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3670.28
9885,3250,02/28/1987,2,59.0,ALPHARETTA,GA,30022.0,6633.0,1.0,,O,7.0,M,Y,,Y,,3,M,2.0,125000.0,G,0.0,K,1989.0,B,R,2.0,,A,355177.0,N,,N,,1,20259.86,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,4074.86
9893,30654,07/11/2005,1,54.0,ATLANTA,GA,30307.0,1139.0,0.0,N,R,3.0,B,N,,,,3,M,1.0,112500.0,U,0.0,N,1941.0,,,,,A,16963.0,N,,N,,0,,N,,Y,293270.84,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,4145.07
9952,29907,12/14/2004,1,40.0,ATLANTA,GA,30349.0,4091.0,2.0,2,O,4.0,S,Y,Y,Y,,3,M,3.0,87500.0,Z,0.0,G,2002.0,B,R,,,A,2877.0,N,,N,,0,,N,,Y,176071.46,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,5613.97
9983,32306,06/30/2006,1,38.0,CUMMING,GA,30040.0,3862.0,2.0,3,O,0.0,M,Y,Y,,,1,M,2.0,35000.0,H,0.0,P,,B,R,,,,133479.0,N,,N,,0,,N,,Y,333028.03,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,8429.71
