,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
8059,3344,07/16/1982,1,89.0,HURRICANE,UT,84737.0,2797.0,0.0,8,O,9.0,M,N,,,,3,M,2.0,35000.0,N,190.0,G,1994.0,B,R,,,A,26857.0,N,,Y,80379.92,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,Y,,,,Y,713.54
8082,13086,10/31/2000,2,57.0,SOUTH JORDAN,UT,84095.0,5011.0,1.0,O,O,1.0,M,Y,,Y,,1,M,2.0,112500.0,N,440.0,M,2005.0,B,R,1.0,,E,16073.0,N,,Y,2320.23,0,,Y,85.45,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,724.1
8266,33120,12/01/2006,1,66.0,LAYTON,UT,84041.0,1777.0,1.0,O,O,2.0,M,Y,,Y,,1,M,2.0,112500.0,S,170.0,F,1986.0,B,R,2.0,,A,3086.0,N,,N,,0,,N,,Y,150000.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,818.13
8295,3259,02/04/1991,2,42.0,TICABOO,UT,84533.0,2224.0,0.0,,R,1.0,M,N,,,,1,M,2.0,45000.0,N,40.0,,,B,R,1.0,,,39232.0,N,,Y,5701.63,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,833.87
8328,46948,06/19/1998,5,23.0,MURRAY,UT,84107.0,6894.0,1.0,,R,0.0,M,Y,,Y,,1,U,1.0,25000.0,N,200.0,,,B,R,2.0,,,6107.0,N,,Y,2353.48,1,3301.57,Y,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,N,Y,Y,859.25
8511,23065,01/03/1994,3,67.0,W BOUNTIFUL,UT,84087.0,1251.0,0.0,1,O,13.0,M,N,,,,4,F,2.0,47805.96,N,150.0,F,,B,R,2.0,,,6930.0,N,,Y,1155.8,1,3202.46,Y,591.01,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,,,,Y,Y,962.95
8606,20004,12/21/2006,1,37.0,TAYLORSVILLE,UT,84118.0,1754.0,,P,,0.0,,,,,,0,,,,N,0.0,G,1991.0,,,,,A,3379.0,N,,Y,170.89,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,Y,Y,1040.12
8607,10893,12/29/2003,4,54.0,SANDY,UT,84093.0,1753.0,0.0,4,O,15.0,S,N,,,,1,M,3.0,62500.0,N,70.0,K,1975.0,B,R,1.0,,A,68555.0,N,,Y,907.85,1,350.61,Y,17118.23,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,40631.97,Y,Y,,,,Y,1041.07
8669,7010,06/11/2001,3,46.0,BEAVER,UT,84713.0,96.0,2.0,,O,15.0,M,Y,,Y,,1,M,2.0,62500.0,H,190.0,E,,B,R,2.0,,,8526.0,N,,Y,549.7,0,,N,,N,0.0,N,0.0,Y,95427.03,,0.0,,0.0,N,,,,N,Y,,Y,1083.43
8823,9600,05/27/2003,1,25.0,SPRINGVILLE,UT,84663.0,2348.0,0.0,2,O,13.0,M,N,,,,1,M,2.0,35000.0,N,100.0,E,1943.0,B,R,1.0,,A,637.0,N,,N,,0,,N,,Y,97399.38,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1213.37
8903,16603,01/09/2006,6,36.0,TAYLORSVILLE,UT,84123.0,2287.0,1.0,P,R,1.0,B,Y,Y,,,1,M,1.0,25000.0,N,80.0,D,1991.0,B,R,,,A,11810.0,N,,Y,26.89,0,,Y,1.45,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,Y,1297.57
9002,28370,02/24/2004,1,54.0,BRIGHAM CITY,UT,84302.0,2651.0,1.0,P,O,8.0,M,Y,,Y,Y,1,F,2.0,62500.0,N,50.0,E,,,R,2.0,,,71301.0,N,,N,,1,9512.53,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,1422.35
9064,30682,07/18/2005,1,70.0,WEST JORDAN,UT,84088.0,0.0,0.0,7,O,1.0,S,N,,,,1,F,1.0,35000.0,N,150.0,I,2003.0,B,R,1.0,,B,,Y,40000.0,N,,0,,N,,Y,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,1492.31
9181,30504,04/29/2005,1,30.0,SMITHFIELD,UT,84335.0,1552.0,1.0,P,R,2.0,M,Y,Y,,,1,M,4.0,87500.0,N,180.0,,,B,R,2.0,,,58388.0,N,,N,,0,,N,,Y,133288.74,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1677.89
9217,30653,07/01/2005,1,44.0,ENOCH,UT,84720.0,0.0,0.0,P,O,2.0,S,N,,,,1,F,2.0,35000.0,J,320.0,,,,,1.0,,,,N,,N,,0,,N,,Y,126472.04,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1735.59
9281,45293,01/01/1978,3,90.0,SALT LAKE CTY,UT,84105.0,1729.0,1.0,O,O,15.0,M,Y,,Y,,3,M,2.0,125000.0,G,10.0,L,1925.0,B,R,1.0,,A,65907.0,N,,Y,38170.76,0,,Y,97851.91,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,1850.12
9450,32687,09/13/2006,1,,SALT LAKE CTY,UT,84118.0,7271.0,1.0,P,O,0.0,M,Y,,Y,,1,M,2.0,87500.0,S,0.0,F,1983.0,,,,,A,818.0,N,,N,,0,,N,,Y,121395.86,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2168.47
9515,6977,05/23/2001,5,47.0,SANDY,UT,84070.0,4245.0,1.0,Z,O,3.0,M,Y,,Y,,1,M,2.0,63000.0,N,230.0,I,1976.0,B,R,,,A,78932.0,N,,Y,1494.9,1,10497.26,N,,N,0.0,Y,45733.55,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,2346.73
9732,31871,04/28/2006,1,34.0,SANDY,UT,84094.0,652.0,0.0,O,O,0.0,B,N,,,,1,M,1.0,87500.0,U,60.0,I,1977.0,,,1.0,,A,150921.0,N,,N,,0,,N,,Y,171568.27,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3125.81
9867,45707,06/10/1987,2,54.0,SALT LAKE CTY,UT,84124.0,3919.0,0.0,O,O,10.0,M,N,,,,3,F,2.0,125000.0,N,280.0,R,1988.0,B,R,1.0,,A,348784.0,N,,Y,5049.53,0,,Y,70095.68,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,3899.66
