,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
380,43525,11/27/1990,1,89.0,CENTRALIA,IL,62801.0,6592.0,0.0,8,O,15.0,M,N,,,,2,M,2.0,62500.0,N,0.0,,,B,R,1.0,,,72804.0,Y,50007.5,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-97.67
388,10731,11/24/2003,2,27.0,ROODHOUSE,IL,62082.0,1130.0,0.0,5,O,2.0,M,N,,,,1,M,3.0,60600.0,S,0.0,B,,B,R,,Y,,1213.0,N,,Y,1805.11,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,,Y,-96.8
391,18116,06/21/2006,2,19.0,MULKEYTOWN,IL,62865.0,3106.0,0.0,5,O,11.0,M,N,,,,1,M,2.0,62500.0,N,0.0,,,B,R,2.0,Y,,44820.0,N,,Y,44.13,1,193.99,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,Y,-96.36
394,38217,11/02/2001,3,32.0,EDWARDSVILLE,IL,62025.0,1339.0,1.0,O,O,5.0,S,Y,Y,,,1,M,2.0,83499.84,N,0.0,F,,B,R,,,A,13565.0,N,,Y,1825.07,0,,Y,1644.77,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-96.18
418,34672,11/29/1991,2,43.0,CARY,IL,60013.0,3501.0,0.0,1,O,8.0,M,N,,,Y,1,M,2.0,87500.0,N,0.0,G,,B,R,2.0,,A,2129.0,N,,Y,34.24,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-93.51
430,8251,09/11/2002,2,20.0,MANCHESTER,IL,62663.0,35.0,0.0,Z,O,12.0,M,N,,,,1,F,2.0,87500.0,S,0.0,,,B,R,,,,4712.0,N,,Y,616.88,1,28.44,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-92.19
453,15678,09/20/2005,3,52.0,OAK PARK,IL,60301.0,1331.0,0.0,N,O,1.0,A,N,,,,3,M,2.0,125000.0,N,0.0,J,,,,,,,417963.0,N,,Y,1117.81,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,23060.18,N,,,,,,Y,,-89.38
459,18356,07/11/2006,3,42.0,WILMETTE,IL,60091.0,2421.0,1.0,O,O,8.0,M,Y,,Y,,3,M,2.0,125000.0,U,0.0,Q,1923.0,B,R,2.0,,A,414201.0,N,,Y,2933.11,0,,Y,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,Y,-88.44
466,36866,03/17/1983,2,67.0,AURORA,IL,60506.0,1352.0,0.0,O,O,9.0,S,N,,,,1,M,2.0,33999.96,U,0.0,F,,B,R,,,A,21628.0,N,,Y,454.64,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,,Y,-88.28
479,16929,02/16/2006,3,22.0,WOOD RIVER,IL,62095.0,1529.0,1.0,3,O,6.0,M,Y,,Y,,1,M,2.0,14250.0,S,0.0,D,,B,R,2.0,,A,64.0,N,,Y,2197.47,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,Y,Y,-86.83
499,36919,04/13/1999,2,35.0,FREEPORT,IL,61032.0,6168.0,2.0,3,O,2.0,B,Y,Y,,,1,M,1.0,112500.0,N,0.0,D,,,,,,,87424.0,N,,Y,136.04,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-84.53
510,8167,08/06/2001,2,35.0,STERLING,IL,61081.0,7850.0,0.0,P,O,2.0,B,N,,,,1,M,1.0,87500.0,G,0.0,B,,B,R,,,,12749.0,N,,Y,5.21,0,,Y,0.44,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-83.31
554,15362,08/18/2005,2,38.0,CENTRALIA,IL,62801.0,5113.0,0.0,Q,R,0.0,B,N,,,,1,U,1.0,15000.0,N,0.0,,,,,,,,63.0,N,,Y,3405.37,0,,Y,35.27,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-78.95
581,41473,10/22/2001,3,43.0,CHICAGO,IL,60618.0,4205.0,2.0,P,O,15.0,M,Y,Y,,,1,M,2.0,62500.0,H,0.0,O,1924.0,B,R,,,A,78956.0,N,,Y,5.72,0,,Y,35.44,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-76.69
582,40623,02/14/2002,3,24.0,SPRINGFIELD,IL,62703.0,2040.0,1.0,3,R,3.0,S,Y,Y,,Y,1,F,1.0,15000.0,Z,0.0,,,B,R,1.0,,,6721.0,N,,Y,0.87,0,,Y,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-76.09
586,44344,07/19/1998,1,43.0,FREEPORT,IL,61032.0,2953.0,0.0,2,O,8.0,M,N,,,,1,M,2.0,33999.96,N,0.0,C,,B,R,,,,131543.0,N,,Y,2186.91,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,,Y,-75.52
606,39922,01/01/1991,1,84.0,MOUNT VERNON,IL,62864.0,3.0,2.0,,O,15.0,M,Y,,Y,,1,F,2.0,26400.0,N,0.0,B,,B,R,2.0,,,45748.0,N,,Y,991.34,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-73.67
615,7875,06/20/2002,2,23.0,PALOS HILLS,IL,60465.0,1020.0,0.0,6,R,15.0,S,N,,,Y,1,M,3.0,15000.0,N,0.0,H,,B,R,,,,61056.0,N,,Y,963.16,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-72.68
