,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
8737,26920,11/21/2002,1,54.0,HENDERSON,NV,89015.0,6334.0,1.0,P,O,15.0,M,Y,,Y,,1,M,2.0,62500.0,N,0.0,K,1954.0,B,R,2.0,,A,27578.0,N,,N,,0,,N,,Y,79482.52,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1139.95
8940,22768,07/18/1991,3,48.0,RENO,NV,89512.0,2550.0,1.0,P,O,1.0,M,Y,,Y,,1,M,2.0,42000.0,H,0.0,J,1958.0,B,R,,,A,3039.0,N,,Y,566.07,1,10582.73,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,,Y,1334.54
8945,45283,08/25/1992,3,48.0,CARSON CITY,NV,89701.0,2926.0,0.0,1,O,6.0,M,N,,,Y,2,M,3.0,40999.92,H,0.0,M,1994.0,B,R,2.0,,A,27975.0,N,,Y,-455.78,1,8145.88,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,Y,Y,,Y,1342.89
8976,12955,10/26/2004,1,31.0,LAS VEGAS,NV,89183.0,7122.0,1.0,,O,2.0,S,Y,Y,,,1,M,2.0,35000.0,N,0.0,H,,,R,,,,364398.0,N,,Y,3999.42,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,N,Y,Y,N,1386.15
9042,31585,02/16/2006,1,,PAHRUMP,NV,89060.0,4133.0,1.0,P,O,0.0,M,Y,Y,,,1,M,1.0,17500.0,H,0.0,G,,,,,,,1517.0,N,,N,,0,,N,,Y,108001.62,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1475.41
9113,34884,04/30/2002,1,,LAS VEGAS,NV,89110.0,3009.0,1.0,P,O,4.0,M,Y,,Y,,1,F,1.0,25000.0,H,0.0,I,1977.0,,,,,A,3737.0,N,,N,,0,,N,,Y,121085.54,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1550.3
9248,10362,09/17/2003,5,36.0,LAS VEGAS,NV,89148.0,1813.0,0.0,O,O,2.0,S,N,,,,1,M,1.0,62500.0,Z,0.0,M,2004.0,,,,,A,4939.0,N,,Y,150.82,1,15310.74,Y,282.17,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,N,Y,,Y,1796.0
9345,7207,09/07/2001,1,92.0,LAS VEGAS,NV,89124.0,9257.0,0.0,O,O,8.0,M,N,,,,1,M,2.0,35000.0,N,0.0,R,1957.0,,,,,A,20823.0,N,,Y,51171.26,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1954.85
9357,29541,02/02/2004,1,66.0,LAS VEGAS,NV,89169.0,3227.0,0.0,,O,15.0,M,N,,,,1,M,2.0,35000.0,O,0.0,K,1963.0,B,R,,,A,19451.0,N,,N,,0,,N,,Y,165839.47,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1973.75
9430,45534,10/26/1994,1,46.0,RENO,NV,89503.0,3535.0,1.0,3,O,11.0,M,Y,,Y,Y,2,M,3.0,66000.0,N,0.0,M,1963.0,B,R,2.0,,A,87401.0,N,,N,,0,,N,,Y,154266.73,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2121.25
9499,45320,08/03/1991,3,,FALLON,NV,89406.0,2379.0,0.0,P,O,4.0,M,N,,,,1,U,2.0,15000.0,N,0.0,,,,,,,,17917.0,N,,Y,134272.93,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2302.3
9506,14314,05/02/2005,2,47.0,LAS VEGAS,NV,89110.0,3546.0,1.0,P,O,6.0,S,Y,,Y,,1,M,1.0,25000.0,Z,0.0,H,1980.0,,,,,A,2029.0,N,,Y,0.0,0,,Y,25.9,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,,Y,2328.74
9520,16886,02/10/2006,1,28.0,WINNEMUCCA,NV,89446.0,1063.0,,,,0.0,,,,,,0,,,,N,0.0,,,,,,,,2952.0,N,,Y,1483.73,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2363.8
9602,48307,07/16/1985,6,53.0,SPARKS,NV,89436.0,8491.0,1.0,O,O,5.0,M,Y,,Y,,3,F,2.0,125000.0,N,0.0,Q,1998.0,B,R,,,A,248657.0,N,,Y,14131.46,0,,N,,N,0.0,Y,122881.53,N,0.0,,0.0,,0.0,Y,103299.86,,,,,,,2584.32
9693,7803,05/31/2002,3,50.0,RENO,NV,89523.0,6203.0,0.0,O,R,6.0,B,N,,,,3,F,1.0,88308.0,N,0.0,O,2000.0,,,,,A,88994.0,N,,Y,71.53,1,3638.59,N,,N,0.0,Y,161159.44,N,0.0,,0.0,,0.0,N,,,,,,,,2952.39
9711,29546,01/31/2000,4,51.0,LAS VEGAS,NV,89130.0,1091.0,3.0,1,O,5.0,M,Y,Y,Y,Y,1,M,3.0,112500.0,S,0.0,Q,1997.0,B,R,2.0,Y,A,53618.0,N,,Y,14837.44,0,,Y,1748.83,Y,214460.38,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3037.17
9754,11419,03/24/2004,2,40.0,LAS VEGAS,NV,89102.0,4255.0,0.0,O,R,2.0,B,N,,,,1,F,1.0,30999.96,N,0.0,G,,,,,,,604.0,N,,Y,377.6,0,,Y,50.0,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,Y,Y,,Y,3195.25
9802,22898,08/18/1997,3,55.0,LAS VEGAS,NV,89145.0,5360.0,0.0,7,O,8.0,S,N,,,,2,F,1.0,25012.92,S,0.0,J,1985.0,B,R,,,A,20590.0,N,,Y,23.33,1,21060.97,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,Y,,Y,3437.8
9808,32176,05/30/2006,1,40.0,SUN VALLEY,NV,89433.0,6528.0,1.0,2,O,9.0,M,Y,,Y,,1,M,2.0,62500.0,S,0.0,M,1997.0,B,R,,,A,8814.0,N,,N,,0,,N,,Y,275376.65,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3489.56
9832,29870,11/17/2004,4,58.0,N LAS VEGAS,NV,89086.0,1338.0,0.0,O,O,2.0,M,N,,,,1,F,2.0,62500.0,N,0.0,C,2005.0,B,R,,,A,23777.0,N,,Y,2058.39,0,,Y,7199.24,Y,243200.24,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,3644.89
9950,17469,04/17/2006,3,60.0,WASHOE VALLEY,NV,89704.0,9504.0,0.0,,O,2.0,S,N,,,,1,M,1.0,85912.92,N,0.0,C,1982.0,B,R,,,A,440487.0,N,,N,,1,0.0,N,,N,0.0,Y,407296.73,N,0.0,,0.0,,0.0,N,,,,,,,,5543.85
9959,30409,05/11/2005,1,34.0,HENDERSON,NV,89002.0,936.0,1.0,3,O,1.0,S,Y,Y,,,1,M,2.0,25000.0,N,0.0,E,2005.0,B,R,,,A,38626.0,N,,N,,0,,N,,Y,241150.91,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,6103.56
9997,5773,03/19/1999,4,38.0,HENDERSON,NV,89011.0,3141.0,0.0,,O,0.0,B,N,,,,1,M,1.0,116076.0,S,0.0,Q,2006.0,,,,,A,13186.0,N,,Y,94.89,1,0.0,Y,38.92,Y,556841.0,N,0.0,N,0.0,,0.0,,0.0,Y,0.0,Y,Y,,,Y,Y,15415.41
