,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
9232,26197,04/26/2002,1,40.0,PEORIA,AZ,85383.0,5707.0,1.0,O,O,7.0,M,Y,,Y,,1,M,2.0,62500.0,N,240.0,K,1999.0,,,1.0,,A,19589.0,N,,N,,0,,N,,Y,126407.06,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1765.46
9411,13401,12/18/2004,1,56.0,GILBERT,AZ,85296.0,9506.0,0.0,Z,O,15.0,M,N,,,,1,F,2.0,112500.0,G,0.0,H,1998.0,B,R,1.0,Y,A,93165.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,106346.01,,0.0,N,,,,,,,,2086.11
9434,33355,12/08/2006,1,40.0,PHOENIX,AZ,85008.0,4254.0,0.0,O,R,3.0,B,N,,,,1,M,1.0,15000.0,H,0.0,,,,,,,,6221.0,N,,N,,0,,N,,Y,188772.18,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2128.75
9591,29756,10/15/2004,1,46.0,MESA,AZ,85201.0,5528.0,1.0,3,O,2.0,M,Y,Y,,,2,M,2.0,87500.0,O,60.0,E,1979.0,B,R,1.0,,A,223557.0,N,,N,,0,,N,,Y,184402.43,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2554.09
9610,26369,11/20/2001,1,96.0,GLENDALE,AZ,85310.0,3354.0,0.0,1,O,9.0,S,N,,,,3,M,1.0,45000.0,N,70.0,L,1997.0,B,R,1.0,,A,17276.0,N,,N,,0,,N,,Y,95182.11,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2599.43
9626,27911,08/18/2003,1,58.0,PHOENIX,AZ,85020.0,5630.0,0.0,O,O,4.0,M,N,,,,3,M,2.0,125000.0,N,170.0,O,1970.0,B,R,1.0,Y,A,675059.0,N,,N,,0,,N,,Y,188433.63,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2660.7
9651,41865,11/14/2001,1,56.0,SCOTTSDALE,AZ,85254.0,5818.0,0.0,2,O,14.0,M,N,,,,2,M,2.0,125000.0,N,300.0,Q,1988.0,B,R,1.0,,A,173034.0,N,,N,,0,,N,,Y,198954.95,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2779.27
9716,15877,10/12/2005,4,25.0,FLORENCE,AZ,85232.0,9533.0,0.0,5,O,1.0,M,N,,,,1,F,2.0,51999.96,F,0.0,,,B,R,,,,4572.0,N,,Y,469.12,1,0.0,N,,Y,0.0,Y,99673.57,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,Y,Y,3051.09
9807,27343,03/31/2003,2,70.0,SCOTTSDALE,AZ,85259.0,5960.0,0.0,O,O,6.0,M,N,,,,1,M,2.0,125000.0,J,0.0,K,1993.0,,,,Y,A,296788.0,N,,N,,0,,N,,Y,254729.58,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3487.02
9831,26377,06/27/2002,1,52.0,PHOENIX,AZ,85044.0,4035.0,1.0,P,O,4.0,S,Y,,Y,Y,1,F,1.0,87500.0,N,20.0,G,1992.0,B,R,2.0,Y,A,60509.0,N,,N,,0,,N,,Y,142991.4,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3634.66
9841,896,03/09/1987,2,53.0,FOUNTAIN HLS,AZ,85268.0,6301.0,0.0,O,O,8.0,B,N,,,,1,M,1.0,150000.0,N,0.0,M,1996.0,,,,,A,238455.0,N,,N,,0,0.0,N,,Y,249480.52,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3684.21
9865,43998,12/28/2001,1,56.0,GLENDALE,AZ,85310.0,1600.0,0.0,O,O,5.0,S,N,,,,1,F,1.0,87500.0,N,510.0,M,2000.0,B,R,1.0,Y,A,113842.0,N,,N,,0,,N,,Y,138232.16,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,3868.76
9999,3487,02/01/1968,3,72.0,SCOTTSDALE,AZ,85255.0,2367.0,0.0,O,O,7.0,S,N,,,,1,M,1.0,62500.0,N,0.0,,,,,,,,2000000.0,N,,Y,228913.8,0,2599.99,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,,N,N,,Y,21422.8
