,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
7727,28953,06/06/2002,1,,WICHITA,KS,67203.0,5039.0,0.0,P,R,5.0,B,N,,,,1,M,1.0,35000.0,N,0.0,E,,,,,,,21397.0,N,,N,,0,,N,,Y,49316.47,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,572.67
7753,40727,10/23/2001,4,37.0,OLATHE,KS,66062.0,3863.0,2.0,O,O,3.0,M,Y,Y,,,1,M,2.0,129999.96,N,0.0,,,B,R,,,,300.0,N,,Y,10.85,1,212.0,N,,N,0.0,N,0.0,Y,32842.1,,0.0,,0.0,Y,0.0,,,,,Y,,584.4
7773,16811,02/03/2006,2,26.0,TROY,KS,66087.0,0.0,0.0,,R,3.0,B,N,,,,1,M,2.0,87500.0,N,0.0,,,,,,,,,N,,Y,197.18,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,17732.61,N,,Y,Y,,,,Y,591.62
7966,28931,07/31/2003,1,34.0,HAYSVILLE,KS,67060.0,1814.0,1.0,P,R,3.0,S,Y,,Y,,1,F,1.0,62500.0,,0.0,,,,,,,,11228.0,N,,N,,0,,N,,Y,153487.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,664.37
8111,30349,04/22/2005,1,56.0,AUGUSTA,KS,67010.0,2134.0,0.0,1,R,2.0,M,N,,,,1,M,2.0,35000.0,S,0.0,,,B,R,1.0,,,31624.0,N,,N,,0,,N,,Y,65893.06,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,737.38
8246,39715,04/02/1999,4,50.0,KANSAS CITY,KS,66104.0,1525.0,1.0,1,O,8.0,S,Y,Y,,,4,F,3.0,45000.0,N,0.0,C,,B,R,1.0,,,698.0,N,,Y,1375.63,1,1.0,N,,Y,35127.68,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,N,Y,,Y,805.51
8261,43972,11/19/2001,1,39.0,LAWRENCE,KS,66044.0,1067.0,0.0,O,O,9.0,M,N,,,,1,F,2.0,87500.0,N,0.0,E,,,,,,,53507.0,N,,N,,0,,N,,Y,31263.82,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,812.57
8339,8408,10/08/2002,1,30.0,LAWRENCE,KS,66046.0,3235.0,0.0,P,O,8.0,M,N,,,,1,M,2.0,35000.0,U,0.0,,,B,R,1.0,,,1982.0,N,,N,,0,,N,,N,0.0,Y,43519.46,N,0.0,,0.0,,0.0,N,,,,,,,,862.59
8374,754,11/28/1990,1,55.0,WICHITA,KS,67205.0,1343.0,0.0,2,O,15.0,M,N,,,,2,M,2.0,125000.0,N,0.0,D,,B,R,2.0,,,219713.0,N,,N,,1,16983.54,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,884.06
8518,32990,09/19/2006,1,,WICHITA,KS,67203.0,4843.0,,P,,0.0,,,,,,0,,,,N,0.0,,,,,,,,21534.0,N,,N,,0,,N,,Y,90343.85,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,967.11
