,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
2432,30986,10/07/2005,1,,AUSTIN,TX,78727.0,1108.0,1.0,N,O,0.0,M,Y,Y,,Y,3,F,6.0,33999.96,O,0.0,Q,1999.0,,,,Y,A,98733.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-8.35
2454,33548,03/02/2007,1,60.0,JUNCTION,TX,76849.0,5329.0,1.0,O,O,15.0,M,Y,,Y,Y,1,M,3.0,62500.0,N,170.0,,,B,R,1.0,,,79.0,N,,N,,1,14312.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-8.08
2470,33364,02/05/2007,1,60.0,UNIVERSAL CTY,TX,78148.0,2641.0,0.0,1,O,15.0,M,N,,,,3,M,2.0,125000.0,I,600.0,H,1986.0,B,R,2.0,,A,36833.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-7.77
2532,31132,10/22/2005,1,22.0,FT HOOD,TX,76544.0,0.0,,,,0.0,,,,,,0,,,,,0.0,,,,,,,,,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,10932.68,N,,,,,,,,-7.03
2598,13516,01/18/2005,1,11.0,ARLINGTON,TX,76002.0,5404.0,,N,,0.0,,,,,,0,,,,Z,0.0,G,1996.0,,,,,A,53945.0,N,,N,,0,,Y,250.55,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-6.01
2674,21773,05/24/2007,1,41.0,KELLER,TX,76248.0,7957.0,,O,,0.0,,,,,,0,,,,N,0.0,E,2000.0,,,,,A,10107.0,N,,N,,0,,Y,300.01,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-4.81
2687,24882,09/26/1997,1,52.0,ODESSA,TX,79762.0,8429.0,0.0,1,O,10.0,M,N,,,,2,M,3.0,25000.0,N,270.0,D,1994.0,B,R,1.0,,A,11076.0,N,,N,,1,2108.49,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,-4.53
2998,10979,11/26/2002,1,,SPRING,TX,77379.0,8921.0,1.0,O,O,3.0,M,Y,,Y,,1,M,2.0,125000.0,I,480.0,G,2003.0,B,R,,,A,35633.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,0.14
3024,39555,09/06/1990,1,91.0,RICHARDSON,TX,75080.0,1913.0,,,,0.0,,,,,,0,,,,,0.0,,,,,,,,127420.0,Y,5461.91,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,0.69
3105,33121,12/06/2006,1,46.0,BANDERA,TX,78003.0,2137.0,1.0,,O,4.0,B,Y,,Y,,1,M,1.0,15000.0,N,50.0,D,,B,R,,,,4537.0,N,,N,,1,95.42,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2.55
3116,30272,04/07/2005,1,42.0,DALLAS,TX,75209.0,4852.0,0.0,O,O,3.0,S,N,,,,1,M,1.0,125000.0,N,140.0,G,1981.0,B,R,1.0,Y,A,750366.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,2.98
3242,27419,04/28/2003,1,30.0,PLANO,TX,75093.0,6975.0,0.0,1,O,5.0,M,N,,,,2,M,2.0,112500.0,N,200.0,I,1999.0,B,R,1.0,,A,37444.0,N,,N,,1,710.61,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,5.76
3408,11877,08/28/2003,1,140.0,ENNIS,TX,75119.0,778.0,1.0,P,O,7.0,M,Y,,Y,,1,F,2.0,62500.0,H,230.0,F,1999.0,,,1.0,,A,1091.0,N,,N,,1,639.35,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,11.07
3779,35223,08/28/1986,1,40.0,FORT WORTH,TX,76161.0,1181.0,1.0,,O,0.0,M,Y,Y,,,1,M,2.0,62500.0,M,380.0,,,B,R,2.0,,,3198.0,N,,N,,1,1329.18,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,25.97
3796,8062,07/26/2002,1,54.0,AUSTIN,TX,78750.0,1343.0,1.0,2,O,15.0,M,Y,,Y,Y,2,M,2.0,62500.0,S,290.0,F,1984.0,B,R,2.0,,A,50911.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,1187.34,N,,,,,,,,26.78
3818,33589,12/18/2006,1,30.0,CYPRESS,TX,77433.0,3327.0,1.0,,R,4.0,M,Y,Y,,,1,M,2.0,87500.0,N,170.0,,,,,3.0,,,5230.0,N,,N,,0,,N,,Y,27303.8,N,0.0,Y,27303.8,,0.0,,0.0,N,,,,,,,,27.71
3890,26794,09/21/2002,1,6.0,EL PASO,TX,79925.0,1634.0,0.0,O,R,0.0,B,N,,,,1,F,1.0,15000.0,H,0.0,,,,,,,,381.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,1578.38,N,,,,,,,,31.26
3929,24540,09/13/1999,1,34.0,RICHARDSON,TX,75082.0,3725.0,0.0,N,O,1.0,M,N,,,,3,U,2.0,112500.0,B,0.0,J,1999.0,,,,,A,129618.0,N,,N,,1,1536.77,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,32.88
3942,42548,08/28/1977,1,54.0,FORT WORTH,TX,76123.0,4618.0,1.0,O,O,2.0,M,Y,,Y,,1,M,2.0,112500.0,G,260.0,G,2001.0,B,R,1.0,,A,202228.0,N,,N,,1,2154.49,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,33.54
3945,21604,05/09/2007,1,45.0,ALVIN,TX,77511.0,4004.0,1.0,4,O,7.0,S,Y,,Y,Y,1,M,1.0,35000.0,N,60.0,D,1973.0,B,R,1.0,,A,42639.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,16077.24,N,,,,,,Y,,33.68
3968,21343,04/17/2007,1,61.0,TYLER,TX,75709.0,4704.0,0.0,P,O,5.0,S,N,,,,1,F,2.0,15000.0,U,150.0,B,1975.0,,,,,A,11300.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,16541.26,N,,,,,,,,35.21
4390,20495,02/06/2007,1,45.0,PLANO,TX,75025.0,2937.0,0.0,N,R,2.0,B,N,,,,1,F,1.0,62500.0,N,160.0,F,1982.0,,,,,A,34793.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,161.95,N,,,,,,,,60.44
4416,13955,03/09/2005,1,30.0,HOUSTON,TX,77095.0,6619.0,0.0,,O,3.0,S,N,,,,1,M,1.0,112500.0,N,0.0,G,2003.0,,,,,A,152092.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,4129.05,,0.0,N,,,,,,,,62.09
4649,25021,06/15/1995,1,46.0,KINGWOOD,TX,77339.0,1318.0,0.0,Z,O,8.0,M,N,,,,1,M,2.0,45000.0,N,180.0,D,1981.0,B,R,1.0,,A,14658.0,N,,N,,1,244.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,78.53
4761,32736,10/04/2006,1,50.0,DALLAS,TX,75229.0,5219.0,1.0,3,O,12.0,M,Y,,Y,,2,M,2.0,125000.0,G,510.0,N,1972.0,B,R,2.0,Y,A,93220.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,88.49
4823,28820,05/05/2004,1,48.0,ABILENE,TX,79606.0,2633.0,0.0,N,R,4.0,B,N,,,,1,F,2.0,62500.0,S,180.0,,,B,R,,,,18304.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,3374.96,N,,,,,,,,93.63
4890,29385,08/23/2004,1,,CEDAR PARK,TX,78613.0,4266.0,0.0,,O,2.0,B,N,,,,1,F,1.0,62500.0,G,0.0,I,1993.0,,,,Y,A,17134.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,98.57
4898,31167,11/10/2005,1,52.0,WACO,TX,76710.0,2951.0,0.0,P,O,6.0,B,N,,,,1,M,1.0,87500.0,S,140.0,F,1965.0,,,1.0,,A,70685.0,N,,N,,1,804.75,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,99.23
4902,8324,09/24/2002,1,66.0,SAN ANGELO,TX,76901.0,5504.0,0.0,2,O,4.0,M,N,,,,1,M,2.0,25000.0,N,0.0,,,B,R,,,,7626.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,14255.08,N,,,,,,,,99.4
