,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
6395,18481,07/21/2006,3,31.0,RAPID CITY,SD,57701.0,5372.0,0.0,O,R,0.0,B,N,,,,1,F,1.0,87500.0,N,0.0,E,,B,R,,,,125262.0,N,,Y,1482.82,1,8076.82,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,Y,269.9
6448,9068,02/24/2003,4,60.0,SIOUX FALLS,SD,57106.0,1800.0,0.0,1,O,5.0,M,N,,,,1,F,2.0,31999.92,G,240.0,F,,B,R,,,,28374.0,N,,Y,1057.0,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,18161.99,N,,,,,,,,277.71
6597,9016,02/14/2003,1,39.0,RAPID CITY,SD,57702.0,6966.0,,O,,0.0,,,,,,0,,,,,0.0,,,,,,,,19814.0,N,,N,,1,2927.1,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,302.12
6711,26059,04/01/2002,1,82.0,HERREID,SD,57632.0,126.0,0.0,5,O,10.0,M,N,,,,1,M,3.0,62500.0,G,290.0,,,B,R,1.0,,,2888.0,N,,N,,1,635.03,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,324.34
6764,25618,12/03/2001,1,36.0,SIOUX FALLS,SD,57106.0,828.0,1.0,1,O,8.0,M,Y,Y,,,3,M,2.0,35000.0,G,150.0,F,,B,R,1.0,,,24537.0,N,,N,,1,3418.2,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,333.33
7100,9242,07/13/1995,1,46.0,MONTROSE,SD,57048.0,5306.0,1.0,5,O,11.0,M,Y,,Y,Y,1,M,3.0,62500.0,U,270.0,C,,B,R,3.0,,,350.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,398.44
7628,3836,12/16/1991,3,46.0,BROOKINGS,SD,57006.0,2903.0,1.0,2,O,1.0,M,Y,Y,,,1,M,2.0,125000.0,G,530.0,,,B,R,2.0,,,183416.0,N,,Y,36.98,1,3324.49,N,,Y,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,N,,,Y,N,538.87
7637,26516,09/04/2002,1,52.0,WORTHING,SD,57077.0,5419.0,0.0,O,O,4.0,B,N,,,,1,M,1.0,125000.0,J,0.0,,,,R,,,,17228.0,N,,N,,1,8703.88,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,540.4
7698,4980,01/01/1978,7,48.0,RAPID CITY,SD,57701.0,2303.0,3.0,C,O,15.0,M,Y,,Y,Y,1,M,3.0,79968.0,G,270.0,D,,B,R,2.0,,,22348.0,N,,Y,456.45,0,,Y,27566.92,N,0.0,Y,8797.96,N,0.0,,0.0,,0.0,N,,,,,Y,,Y,560.94
7774,28520,03/19/2004,1,34.0,ABERDEEN,SD,57401.0,7404.0,0.0,5,R,2.0,S,N,,,,2,M,4.0,112500.0,N,660.0,,,B,R,1.0,,,14136.0,N,,N,,1,7065.25,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,591.8
