,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
1912,44997,11/20/2002,3,54.0,PRT WASHINGTN,NY,11050.0,3022.0,,N,,0.0,,,,,,0,,,15012.0,S,0.0,R,1928.0,,,,,A,1684262.0,N,,Y,672.13,1,127.5,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-18.37
2115,33806,04/09/2007,1,34.0,BABYLON,NY,11702.0,4009.0,0.0,O,O,15.0,M,N,,,,1,M,2.0,112500.0,N,0.0,O,,,R,1.0,,A,36503.0,N,,N,,1,8701.03,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-14.86
2117,4237,05/25/1994,1,34.0,SPRING VALLEY,NY,10977.0,1732.0,0.0,1,O,10.0,M,N,,,,3,M,2.0,87500.0,S,340.0,P,1961.0,B,R,2.0,,A,53879.0,N,,N,,1,27.97,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-14.81
2452,30279,04/08/2005,1,86.0,JOHNSTOWN,NY,12095.0,3721.0,0.0,I,O,15.0,M,N,,,,1,M,2.0,15000.0,N,90.0,C,1930.0,B,R,3.0,,A,10277.0,N,,N,,1,77.95,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-8.09
2504,33080,11/28/2006,1,,FLUSHING,NY,11355.0,2160.0,,O,,0.0,,,,,,0,,,,,0.0,,,,,,,,108980.0,N,,N,,1,54.83,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-7.34
2839,43373,09/07/1983,1,52.0,GREAT NECK,NY,11021.0,4644.0,1.0,1,O,15.0,M,Y,,Y,Y,3,M,2.0,125000.0,U,190.0,R,1961.0,B,R,2.0,,A,321319.0,N,,N,,0,,Y,326.91,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-1.93
2983,44640,10/06/1999,1,38.0,FAIRPORT,NY,14450.0,3853.0,0.0,N,O,7.0,M,N,,,,1,M,2.0,125000.0,G,260.0,F,1970.0,B,R,2.0,,A,17635.0,N,,N,,0,,N,,Y,98319.22,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,0.0
3065,30158,03/11/2005,1,50.0,NEWARK,NY,14513.0,1745.0,0.0,P,O,15.0,M,N,,,,1,F,2.0,62500.0,I,180.0,D,1890.0,B,R,2.0,,D,20293.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1.61
3079,31197,11/14/2005,1,23.0,HARRISVILLE,NY,13648.0,0.0,0.0,,O,13.0,M,N,,,,1,,2.0,15000.0,F,0.0,,,,,,,,,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,13204.81,N,,,,,,,,1.94
3516,32728,10/03/2006,1,38.0,APALACHIN,NY,13732.0,4023.0,3.0,1,O,8.0,M,Y,Y,,,2,M,2.0,62500.0,N,170.0,G,1968.0,B,R,,Y,A,219883.0,N,,N,,1,1759.75,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,14.4
3579,31604,03/07/2006,1,,BAYSIDE,NY,11360.0,0.0,0.0,O,R,6.0,B,N,,,,1,F,1.0,87500.0,O,0.0,R,1975.0,,,,,D,,N,,N,,1,713.37,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,17.34
3644,30140,03/08/2005,1,46.0,CORTLAND,NY,13045.0,1621.0,0.0,1,O,11.0,M,N,,,,3,M,3.0,87500.0,U,840.0,E,1930.0,B,R,3.0,,A,124961.0,N,,N,,1,1425.39,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,20.42
3958,24975,04/21/1994,1,42.0,BROOKLYN,NY,11215.0,5202.0,0.0,4,O,15.0,M,N,,,Y,4,M,4.0,35000.0,N,0.0,S,1899.0,B,R,1.0,,D,318106.0,N,,N,,1,606.86,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,34.43
4176,32739,10/04/2006,1,38.0,MALVERNE,NY,11565.0,1046.0,0.0,1,O,13.0,M,N,,,,1,F,2.0,125000.0,S,180.0,Q,1951.0,B,R,3.0,Y,A,288874.0,N,,N,,1,829.28,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,46.28
4360,25317,03/06/2001,1,52.0,EAST MEADOW,NY,11554.0,3901.0,1.0,P,O,15.0,M,Y,,Y,Y,1,M,3.0,62500.0,I,700.0,O,1987.0,B,R,3.0,,A,31581.0,N,,N,,1,5028.71,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,58.16
4532,64,11/02/1994,1,48.0,FISHKILL,NY,12524.0,1413.0,0.0,O,O,7.0,B,N,,,,1,M,1.0,45000.0,N,0.0,,,,,,,,49050.0,N,,N,,1,216.83,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,69.83
4625,24960,11/27/1998,1,46.0,ORIENT,NY,11957.0,2064.0,1.0,1,O,7.0,M,Y,Y,,,3,M,2.0,62500.0,S,120.0,O,,B,R,3.0,,A,8911.0,N,,N,,1,1234.79,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,76.19
4797,33602,03/09/2007,1,30.0,GLENWOOD LANDIN,NY,11547.0,0.0,0.0,,O,5.0,A,N,,,,1,M,2.0,15000.0,F,0.0,Q,1951.0,B,R,,,A,,N,,N,,1,5267.17,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,91.5
