,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
8174,23425,06/01/1971,3,84.0,HENDERSONVLLE,NC,28739.0,4628.0,0.0,9,O,15.0,M,N,,,,1,M,2.0,125000.0,N,50.0,,,B,R,1.0,,,263041.0,N,,Y,5024.38,1,0.0,Y,246420.08,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,0.0,,,,,,,770.14
8389,38764,06/29/2001,1,44.0,LEXINGTON,NC,27292.0,4839.0,1.0,3,O,9.0,S,Y,,Y,,1,M,2.0,112500.0,N,0.0,H,1964.0,B,R,1.0,,A,435606.0,N,,N,,0,,N,,Y,57620.03,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,890.94
8452,26698,07/16/1999,1,56.0,GRAHAM,NC,27253.0,4723.0,0.0,O,O,15.0,M,N,,,,1,M,2.0,45000.0,N,0.0,D,1970.0,B,R,2.0,,A,5094.0,N,,N,,0,,N,,Y,62296.47,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,930.13
8498,44668,02/27/1998,2,40.0,WINSTON SALEM,NC,27107.0,9270.0,0.0,P,O,9.0,M,N,,,,1,M,2.0,87500.0,N,0.0,G,1986.0,B,R,,,B,21859.0,N,,N,,0,,N,,Y,78290.17,Y,10077.53,N,0.0,,0.0,,0.0,N,,,,,,,,955.89
8769,15934,10/18/2005,1,70.0,HAMPSTEAD,NC,28443.0,7101.0,0.0,8,O,12.0,M,N,,,,3,M,2.0,45000.0,N,0.0,G,,B,R,1.0,,,76811.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,61924.76,,0.0,N,,,,,,,,1169.62
8843,39834,02/24/1977,2,93.0,RALEIGH,NC,27615.0,5839.0,0.0,8,O,4.0,M,N,,,,1,F,2.0,112500.0,N,0.0,Q,2001.0,B,R,,,A,234538.0,N,,Y,73128.16,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1227.23
8880,29211,04/22/2004,1,32.0,RAEFORD,NC,28376.0,9698.0,3.0,P,O,10.0,M,Y,Y,,,1,M,3.0,112500.0,S,0.0,D,,B,R,,,,3082.0,N,,N,,0,,N,,Y,93224.89,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1267.48
9029,29651,08/05/2004,1,,ROCKY MOUNT,NC,27804.0,1748.0,0.0,P,O,2.0,B,N,,,,1,M,1.0,35000.0,N,0.0,D,,,,,,,2115.0,N,,N,,0,,N,,Y,65819.86,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1462.95
9095,25636,12/27/2001,1,38.0,WINSTON SALEM,NC,27107.0,9630.0,0.0,2,O,8.0,M,N,,,,1,M,2.0,87500.0,S,0.0,E,,B,R,2.0,,,179802.0,N,,N,,1,5479.27,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1527.81
9134,39542,08/24/2000,1,58.0,APEX,NC,27539.0,6881.0,0.0,O,R,5.0,B,N,,,,1,F,1.0,35000.0,S,0.0,,,,,,,,12228.0,N,,N,,0,,N,,Y,56748.6,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,1587.92
